sc_0,sc_1,sc_2,sc_3,sc_4,sc_5,sc_6,sc_7,sc_8,sc_9,sc_10,sc_11,sc_12,sc_13,sc_14,sc_15,sc_16,sc_17,sc_18,sc_19,sc_20,sc_21,sc_22,sc_23,sc_24,sc_25,sc_26,sc_27,sc_28,sc_29,sc_30,sc_31,sc_32,sc_33,sc_34,sc_35,sc_36,sc_37,sc_38,sc_39,sc_40,sc_41,sc_42,sc_43,sc_44,sc_45,sc_46,sc_47,sc_48,sc_49,sc_50,sc_51,sc_52,sc_53,sc_54,sc_55,sc_56,sc_57,sc_58,sc_59,sc_60,sc_61,sc_62,sc_63,pos_x,pos_y
0.00,19.72,20.59,19.70,19.31,16.76,14.56,12.65,10.77,8.06,6.40,7.28,9.00,12.04,15.13,17.26,19.10,20.02,21.02,21.00,20.00,18.00,16.00,14.04,11.18,9.49,7.81,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.71,5.39,4.12,3.00,2.83,4.47,5.39,7.62,9.49,10.77,12.53,13.04,13.60,13.45,12.04,11.40,10.82,8.60,6.40,5.00,4.12,5.39,8.06,10.63,14.21,15.81,3.0,2.0
0.00,19.65,20.62,20.40,19.24,18.03,16.03,13.04,11.05,8.25,7.21,7.21,9.49,12.17,15.13,17.26,19.42,20.40,21.59,20.88,19.92,18.68,16.76,14.32,11.18,9.00,7.28,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.83,4.47,4.12,3.00,3.61,5.00,5.83,8.06,10.30,11.40,12.81,14.14,14.21,13.60,13.04,12.53,11.18,8.54,6.71,5.66,5.39,6.08,8.25,10.77,14.32,16.16,3.0,2.0
0.00,15.65,18.79,19.31,20.25,19.65,19.65,17.26,16.12,14.14,12.17,10.44,9.85,10.00,10.63,12.21,13.89,15.26,16.12,17.49,18.03,18.03,16.64,16.64,14.42,13.04,12.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.77,10.44,10.20,8.25,7.28,6.32,5.00,5.83,6.32,8.06,10.05,12.04,13.34,14.56,14.87,16.16,14.76,14.42,13.60,12.21,10.82,8.94,8.06,8.06,9.49,12.08,3.0,2.0
0.00,16.76,18.97,19.65,19.42,19.24,19.10,17.03,16.00,14.00,13.00,11.05,9.49,10.30,11.40,12.73,13.45,15.62,16.40,17.80,17.80,17.69,17.03,16.28,14.87,14.21,12.21,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.44,10.20,10.05,9.06,7.07,6.32,5.00,5.00,6.71,8.25,10.20,12.37,13.60,13.93,15.23,15.26,15.00,13.45,13.45,12.04,10.00,8.94,8.54,8.00,10.20,11.70,3.0,2.0
0.00,16.97,18.44,18.60,18.36,16.55,16.16,13.60,11.18,8.06,7.07,5.39,4.24,5.39,6.08,8.06,9.06,10.05,10.20,11.40,11.40,10.44,10.44,9.22,8.25,7.07,5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.00,14.04,13.34,11.70,10.30,8.49,8.06,9.06,11.05,13.15,15.30,16.28,17.12,18.11,18.00,18.03,16.12,14.32,13.34,11.40,9.06,8.06,7.62,9.22,11.40,13.45,3.0,2.0
0.00,2.24,2.00,2.24,4.24,5.00,7.21,8.60,10.00,11.40,12.04,12.81,12.73,12.73,12.04,12.81,12.21,11.66,10.77,9.49,9.06,7.07,8.54,9.43,10.00,11.31,12.81,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.83,6.40,8.49,9.90,11.31,12.81,13.60,14.42,14.76,13.89,13.42,11.70,9.85,7.62,4.47,2.83,3.16,4.24,6.40,8.06,9.43,10.82,11.18,11.66,11.66,11.18,3.0,2.0
0.00,5.83,4.47,4.00,4.47,5.66,7.07,9.43,10.82,12.53,13.89,13.89,14.76,14.76,14.32,14.32,13.93,12.37,12.37,11.18,10.05,10.05,10.20,9.85,10.82,12.04,12.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.81,9.22,9.90,12.04,12.81,14.42,15.26,15.65,16.16,15.81,14.56,13.34,11.18,8.06,6.32,4.47,4.12,6.32,7.62,8.94,10.30,11.66,12.53,12.53,12.08,11.18,3.0,2.0
0.00,1.41,2.00,2.24,3.61,4.12,6.08,8.06,8.00,9.00,10.05,11.18,11.40,12.37,11.40,11.40,10.77,9.85,8.94,7.81,7.07,5.83,6.08,7.07,8.25,8.94,10.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.47,5.83,7.81,8.49,10.63,11.40,13.04,14.76,14.32,14.32,13.60,12.65,10.44,8.54,6.32,4.24,4.00,5.39,7.21,8.60,9.22,10.63,11.40,11.66,11.66,11.66,3.0,2.0
0.00,16.16,17.89,19.24,19.24,18.87,18.03,15.81,13.60,11.40,8.60,5.39,4.12,5.66,7.62,10.77,13.60,14.87,17.09,17.09,17.46,17.09,15.23,13.93,11.70,9.22,7.07,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.81,11.40,10.63,8.60,7.07,5.00,3.00,3.61,5.83,8.54,11.70,13.93,15.65,16.12,16.64,17.20,16.40,15.56,14.14,11.31,9.22,6.71,5.10,5.00,8.60,11.18,3.0,2.0
0.00,16.97,19.80,19.80,20.52,19.21,18.60,17.20,14.42,12.21,9.22,6.40,6.08,6.32,8.60,11.31,13.45,16.28,16.97,17.69,17.69,17.69,16.28,14.87,12.04,9.90,7.81,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.70,11.40,10.20,8.25,6.08,4.47,2.24,2.83,5.00,8.60,10.82,12.81,14.14,15.56,16.28,16.40,15.26,14.76,12.53,11.18,8.60,5.66,5.10,5.39,9.22,11.31,3.0,2.0
0.00,16.49,19.65,20.40,20.40,20.10,19.10,17.03,15.03,13.04,10.20,7.62,5.66,7.28,9.00,11.18,14.56,16.76,18.03,18.97,19.92,18.97,18.03,17.09,13.93,12.08,9.43,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.44,8.54,7.62,5.83,3.61,1.41,1.00,2.83,5.83,8.06,9.85,11.70,13.34,14.14,14.04,15.00,14.04,12.17,11.18,9.22,7.07,5.10,2.83,5.00,8.25,11.40,3.0,2.0
0.00,17.26,19.42,20.62,20.62,19.92,18.97,18.03,15.23,13.00,10.44,8.06,6.32,6.40,8.54,10.20,13.15,15.13,17.03,18.03,19.03,18.03,18.03,16.03,14.00,11.00,9.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,8.60,7.07,5.66,2.83,1.41,1.00,4.12,6.08,8.06,11.00,13.04,14.14,14.32,15.81,14.87,14.76,13.04,11.66,10.30,8.06,5.10,4.12,5.00,8.54,11.18,3.0,2.0
0.00,5.00,3.61,2.83,2.00,3.61,5.66,7.21,9.43,11.18,11.66,12.53,13.42,14.32,13.00,12.65,11.40,10.20,9.06,7.00,6.32,5.66,5.39,7.28,9.06,10.00,11.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.54,8.54,9.85,11.18,11.66,13.04,14.42,15.26,15.26,14.42,13.04,11.66,8.94,6.32,5.10,4.24,6.08,8.06,10.05,12.04,13.04,13.04,14.14,13.15,13.15,13.34,3.0,2.0
0.00,13.00,13.60,13.34,14.04,15.03,16.00,16.00,16.00,15.00,14.00,14.00,13.00,13.00,12.00,11.00,11.05,9.06,8.25,9.22,8.54,9.49,9.22,9.22,10.05,10.00,9.22,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.53,12.81,14.14,14.42,14.76,13.93,13.60,12.37,11.40,10.44,9.85,9.43,10.63,11.31,12.81,14.21,15.00,16.40,19.21,19.21,19.10,19.10,17.69,17.69,15.62,15.00,3.0,2.0
0.00,15.00,17.20,17.80,17.80,17.80,17.03,14.87,12.81,9.22,6.40,4.47,2.00,2.24,5.00,7.07,9.06,10.05,11.05,12.00,12.04,12.17,12.17,10.44,9.85,7.62,6.71,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.76,15.30,14.14,11.05,9.06,6.32,5.66,7.28,9.00,12.04,15.13,16.12,18.11,19.10,19.03,20.02,18.03,17.03,16.03,14.04,10.05,7.07,3.61,3.00,5.66,9.22,3.0,2.0
0.00,15.30,16.28,17.26,18.11,17.12,16.12,14.04,12.04,8.06,5.39,3.61,3.00,5.00,6.40,8.60,10.63,11.40,12.04,12.73,12.04,11.40,10.82,10.30,8.06,6.71,5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.60,17.69,16.28,15.00,12.21,10.00,7.07,5.39,6.32,8.60,11.31,13.45,15.56,17.69,18.38,18.38,17.69,16.97,16.97,14.14,11.31,7.81,4.47,2.83,5.00,9.06,3.0,2.0
0.00,14.32,15.52,16.49,17.46,16.76,15.52,13.60,11.40,7.28,5.10,3.16,3.16,4.12,6.71,8.06,10.30,10.30,11.18,12.08,11.70,11.40,10.20,9.06,8.06,6.08,5.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.03,16.55,16.16,13.60,12.37,9.49,6.71,5.00,6.00,8.25,10.77,13.42,15.65,17.46,17.46,18.38,18.38,16.16,16.16,14.32,11.18,8.06,4.24,3.16,5.39,8.25,3.0,2.0
0.00,13.42,15.65,17.00,17.49,16.12,15.26,13.04,10.82,7.21,5.39,3.00,2.83,4.00,6.08,8.25,10.20,10.20,11.18,12.04,12.00,11.00,10.05,9.22,7.28,6.08,4.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17.49,17.46,15.81,14.32,11.40,9.22,6.71,5.00,6.08,8.06,11.40,13.60,15.81,16.76,17.72,17.72,17.72,16.49,16.49,13.60,11.40,7.62,5.00,3.00,5.00,8.94,3.0,2.0
0.00,16.03,16.03,15.13,15.13,13.04,13.04,12.00,11.05,10.20,9.49,9.85,9.43,10.00,9.22,9.90,9.90,10.00,10.00,10.30,10.30,10.77,10.77,10.77,10.77,9.85,9.85,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,22.80,22.20,21.00,18.11,15.13,11.18,9.00,7.62,9.22,12.21,15.26,17.80,19.21,20.52,20.52,21.40,19.42,18.03,15.26,13.04,11.40,10.00,9.85,10.20,12.04,14.04,3.0,2.0
0.00,14.87,15.81,14.87,14.56,13.60,12.65,12.08,10.30,10.82,10.63,9.90,10.00,10.82,10.30,9.85,10.77,10.44,10.44,10.20,10.20,11.05,11.05,11.05,11.05,10.05,10.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20.62,19.72,18.38,15.81,12.37,9.49,8.06,6.40,8.25,11.05,14.14,17.26,18.68,18.97,19.70,19.24,17.49,15.81,14.42,11.66,10.77,9.22,9.00,10.20,11.40,13.60,3.0,2.0
0.00,12.53,12.37,13.04,14.00,16.03,16.12,17.12,18.11,16.12,16.12,15.13,14.14,13.04,13.15,11.18,10.44,8.54,8.94,9.43,9.43,10.00,10.00,10.82,11.18,10.77,11.18,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.04,13.04,14.32,15.81,15.13,16.03,15.03,14.14,12.17,10.05,10.00,9.22,8.94,10.00,12.04,13.45,15.56,16.28,19.80,20.52,20.52,19.85,18.44,17.69,16.28,14.87,3.0,2.0
0.00,13.45,13.45,13.89,14.32,16.16,17.09,18.03,18.03,16.76,15.81,16.16,15.23,13.93,13.00,11.70,10.44,9.22,9.00,9.00,9.06,10.05,10.05,11.00,11.05,12.17,11.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.00,14.56,16.12,16.00,17.12,17.46,15.81,15.23,13.42,12.08,10.44,10.05,10.05,11.40,13.00,14.32,16.55,17.46,20.62,21.54,21.54,21.19,20.25,18.97,17.09,15.23,3.0,2.0
0.00,12.53,12.81,13.45,15.00,15.81,16.64,17.49,17.49,16.12,16.12,15.26,14.42,13.89,12.53,11.66,9.85,8.54,8.25,8.06,9.06,10.00,10.05,11.05,11.40,11.70,11.18,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.04,14.04,15.13,15.81,16.55,16.64,15.81,14.21,13.45,11.40,10.00,9.85,9.22,10.00,12.04,14.14,15.30,17.26,20.22,21.21,21.21,21.10,20.10,18.11,17.12,15.30,3.0,2.0
0.00,12.37,12.37,12.65,12.37,12.65,11.70,12.08,11.66,12.21,13.60,12.81,12.81,13.45,13.45,14.14,14.14,14.14,13.45,14.14,14.14,14.14,13.45,12.04,11.40,11.40,10.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.28,7.28,7.62,6.71,6.71,7.21,7.81,7.07,7.07,7.81,7.81,7.81,8.60,9.43,9.43,8.94,9.43,10.30,10.30,10.30,11.66,11.18,11.18,11.18,11.66,11.66,3.0,2.0
0.00,21.63,20.81,20.00,19.21,17.03,15.62,12.81,11.66,9.49,9.06,10.00,10.05,11.18,12.17,13.34,14.14,13.04,13.00,13.04,12.17,10.44,9.49,8.54,7.62,6.71,6.32,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.05,10.00,8.00,7.07,7.62,8.06,10.82,12.21,13.89,15.65,17.09,18.68,17.46,17.26,16.12,15.03,13.04,12.17,11.70,10.82,11.31,12.81,13.89,17.00,18.36,20.59,3.0,2.0
0.00,13.04,11.66,12.08,11.70,12.65,12.37,12.17,12.04,12.04,12.00,13.00,13.00,13.04,13.15,14.14,14.14,14.32,14.32,14.32,14.56,14.32,14.32,14.32,14.32,14.32,14.32,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.47,4.12,5.10,5.10,6.08,6.08,7.28,7.28,7.62,7.28,8.25,7.62,8.54,8.54,8.94,8.94,9.85,9.85,10.30,10.30,11.66,11.40,12.04,12.73,13.45,13.45,3.0,2.0
0.00,15.23,15.65,15.65,14.76,15.26,14.42,15.00,15.00,14.87,14.87,14.14,14.87,15.62,15.62,15.81,16.40,16.40,16.40,16.40,17.20,16.40,16.40,16.40,15.62,15.62,15.62,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.08,6.08,6.08,6.32,6.32,7.28,7.62,7.62,8.06,8.06,8.60,7.81,9.22,8.49,8.49,9.22,9.22,10.00,10.00,10.82,11.40,11.66,12.53,13.42,13.42,13.42,3.0,2.0
0.00,11.05,11.00,10.05,10.44,10.77,11.66,12.81,13.45,14.21,14.21,14.21,13.60,12.81,10.82,8.60,7.07,4.47,4.00,5.83,7.81,10.82,12.21,13.89,14.32,14.56,14.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20.88,21.02,20.25,18.60,16.28,12.73,9.22,6.71,6.00,7.62,10.00,12.81,15.00,16.40,16.64,16.64,16.64,15.81,14.42,13.60,12.73,12.04,12.21,11.18,12.08,11.70,3.0,2.0
0.00,10.20,9.85,9.43,10.00,9.90,11.40,11.66,12.53,13.42,14.32,14.76,13.89,13.04,10.82,8.94,6.32,4.00,5.00,6.40,8.94,11.18,13.04,14.21,14.87,15.62,14.42,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,22.02,22.36,21.84,19.31,17.00,13.89,10.30,7.28,5.10,6.40,10.00,12.21,15.00,16.40,17.03,17.03,16.28,15.62,14.21,13.60,13.04,12.08,11.70,11.18,11.05,11.00,3.0,2.0
0.00,13.45,12.81,12.04,11.40,11.40,10.82,11.66,11.18,11.70,11.70,11.70,11.40,11.40,11.40,12.37,12.37,13.60,14.56,14.56,14.87,14.56,14.56,13.60,13.60,11.40,10.44,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.39,4.47,5.39,4.12,4.12,4.12,5.10,5.00,5.10,6.00,6.00,5.10,5.10,5.10,5.39,5.39,5.00,5.83,6.40,6.40,7.81,7.81,8.49,9.90,9.90,9.90,3.0,2.0
0.00,17.03,17.00,17.03,16.03,14.04,13.04,11.00,9.06,7.62,6.40,7.81,8.06,8.54,9.49,10.44,10.20,10.20,10.05,9.00,8.00,8.06,7.28,7.62,8.06,8.06,8.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20.25,19.85,18.38,16.40,13.60,10.00,7.07,5.10,7.62,10.82,14.42,17.49,19.24,20.62,21.19,20.88,19.65,17.26,15.30,12.17,9.49,7.81,6.71,9.06,12.00,14.04,3.0,2.0
0.00,18.68,19.65,19.42,17.26,15.30,13.34,11.40,9.85,9.22,8.60,9.49,10.20,11.05,12.00,12.00,12.04,12.04,11.05,10.20,10.44,9.85,9.43,9.22,9.90,9.90,9.22,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,21.02,21.63,19.85,16.97,14.21,10.63,6.40,5.00,6.40,10.63,14.87,18.38,19.85,22.20,21.95,22.36,20.12,18.38,15.23,12.08,9.43,7.21,8.06,10.20,13.60,15.81,3.0,2.0
0.00,19.31,19.31,19.31,18.03,17.72,16.76,15.81,13.93,12.08,10.30,10.82,10.00,10.63,10.63,10.63,12.04,11.31,11.31,11.40,10.82,11.18,10.77,9.49,9.22,8.06,8.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.00,11.05,10.05,9.06,9.06,10.00,11.05,12.04,13.04,14.04,16.00,16.03,16.12,17.26,16.28,15.52,15.30,14.32,14.14,14.00,14.04,14.32,14.56,16.16,16.55,17.46,3.0,2.0
0.00,19.10,19.80,19.10,19.21,18.44,17.03,15.62,14.87,12.04,11.40,10.82,10.30,11.18,11.70,12.65,12.65,12.08,12.53,12.53,12.21,11.40,11.31,10.63,9.43,8.94,7.62,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.18,10.77,10.44,9.49,9.85,10.30,10.82,11.66,13.89,14.76,16.16,16.76,16.76,16.49,16.28,15.30,15.30,14.32,14.56,13.93,13.42,14.42,15.00,16.28,16.97,18.38,3.0,2.0
0.00,19.65,20.88,19.92,19.31,18.03,17.09,15.81,14.87,12.37,12.17,11.05,12.04,12.04,12.17,13.15,13.15,13.04,13.00,13.04,12.17,11.40,11.40,10.77,8.94,8.94,8.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.42,12.81,12.04,11.31,10.63,10.00,10.82,11.66,12.53,14.42,15.81,16.40,17.03,17.69,16.97,16.97,15.56,14.87,15.56,14.21,14.42,14.76,15.23,15.81,17.72,18.68,3.0,2.0
0.00,17.89,17.09,16.76,14.56,11.70,9.85,8.60,7.81,8.94,9.85,11.70,12.65,13.00,13.00,13.00,12.08,10.77,10.77,9.22,9.06,10.00,11.00,11.00,12.00,12.00,11.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17.89,17.20,15.62,14.87,12.73,10.63,8.60,8.25,10.00,12.04,15.03,17.03,18.00,19.10,18.44,17.72,16.16,13.93,11.70,9.22,8.00,8.06,10.00,13.45,15.62,17.20,3.0,2.0
0.00,18.87,17.89,16.55,14.32,12.08,10.30,9.22,8.60,9.85,10.44,12.37,13.34,13.60,13.60,13.60,12.65,11.70,11.40,10.05,10.00,11.05,11.05,12.04,12.04,12.00,12.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.55,16.12,15.81,13.60,12.04,9.43,7.62,8.06,9.22,12.37,14.32,17.26,18.11,19.00,18.11,17.26,15.52,13.34,11.18,9.06,8.25,8.60,11.31,13.45,16.28,17.69,3.0,2.0
0.00,10.20,12.17,14.32,14.56,14.56,14.56,14.56,12.65,11.70,9.49,7.62,5.39,3.61,1.41,1.00,4.12,6.08,8.25,9.22,10.20,11.05,11.05,11.00,10.00,8.06,7.07,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19.03,19.00,18.03,16.12,14.14,11.18,7.28,4.12,1.00,5.00,8.60,12.04,14.21,17.03,17.69,19.10,17.69,17.69,16.28,14.87,12.04,10.00,6.71,4.00,3.61,5.10,3.0,2.0
0.00,11.40,13.60,15.26,16.64,16.64,17.49,16.12,14.76,13.00,10.77,9.49,7.28,4.00,2.24,2.00,5.00,7.07,9.90,11.31,12.73,13.45,12.81,12.21,12.21,11.18,8.54,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,23.35,23.43,22.20,20.81,17.49,13.89,10.30,5.83,2.00,5.10,9.06,13.04,16.03,18.11,20.10,21.21,20.22,19.10,18.25,16.12,13.04,10.05,7.00,3.61,3.00,6.40,3.0,2.0
0.00,11.66,12.53,12.08,12.53,12.08,12.65,12.37,13.60,12.37,12.04,12.04,13.04,13.00,14.00,14.00,14.04,15.03,15.03,15.00,15.00,14.00,14.00,13.00,13.00,12.04,12.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.54,8.25,8.25,8.25,8.06,8.00,8.06,9.00,9.06,9.22,9.49,9.49,9.85,9.85,9.85,9.85,10.30,10.30,10.77,10.30,11.18,11.66,11.66,10.82,10.82,10.30,3.0,2.0
0.00,12.00,12.00,12.00,11.05,11.18,11.40,11.40,10.44,10.44,10.77,10.77,11.18,12.53,12.53,13.42,14.32,14.32,14.76,14.32,14.32,14.32,13.93,13.93,13.00,12.65,12.65,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.10,5.00,6.00,6.08,6.32,6.32,6.32,6.32,7.62,8.94,8.54,8.94,10.30,9.43,9.43,10.00,10.00,9.90,9.90,10.82,10.82,11.66,11.66,12.08,13.00,13.00,3.0,2.0
0.00,12.37,14.14,16.00,17.00,18.00,19.00,19.00,19.00,16.00,15.03,14.00,13.00,11.05,10.20,9.49,8.94,8.60,9.22,9.90,11.31,12.04,11.40,12.21,12.08,11.70,11.18,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.60,14.14,15.03,15.30,14.56,13.93,12.53,10.30,8.94,7.07,8.06,8.54,10.30,13.04,14.42,16.64,17.49,18.36,20.12,20.12,18.79,17.89,15.65,14.42,12.04,11.40,3.0,2.0
0.00,12.65,13.42,15.26,16.64,18.03,18.60,18.03,18.03,16.64,15.26,14.42,12.21,11.40,9.90,8.60,8.94,7.62,8.25,10.20,10.20,11.18,11.40,12.08,11.18,11.40,10.63,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.45,14.21,13.89,15.23,14.56,14.14,12.04,10.05,9.22,7.62,7.81,8.60,10.30,12.08,14.32,16.55,17.46,17.89,19.72,19.72,18.36,17.49,15.65,14.32,12.37,12.04,3.0,2.0
0.00,12.08,13.60,15.30,17.26,18.25,18.25,19.42,18.44,16.28,15.30,14.32,12.17,11.05,10.00,9.06,8.54,8.06,8.60,10.00,11.40,12.21,11.66,12.08,11.70,11.18,11.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.00,14.32,14.87,14.76,14.42,14.21,12.73,9.90,9.22,6.71,7.07,8.06,10.20,12.65,14.87,15.81,17.72,17.72,20.62,19.42,19.42,17.46,15.52,13.93,12.08,11.40,3.0,2.0
0.00,13.00,13.42,15.26,17.20,17.80,18.60,19.42,19.42,16.64,16.12,15.26,13.89,11.66,10.82,9.22,8.49,7.21,7.62,8.25,8.25,9.49,10.44,11.18,11.66,11.40,11.31,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.40,16.28,16.40,16.12,15.23,13.60,11.70,9.85,8.60,8.49,9.43,11.18,13.93,14.87,17.09,18.03,19.31,19.70,22.36,21.02,20.12,18.79,16.55,15.23,13.34,12.04,3.0,2.0
0.00,12.37,14.14,16.00,17.03,18.03,19.03,19.03,19.00,17.00,15.00,14.00,13.00,11.05,10.20,8.54,8.06,7.81,7.81,8.60,10.00,10.63,11.31,11.40,11.66,11.18,10.44,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.14,16.00,16.12,16.49,15.23,14.76,13.04,10.82,8.94,8.25,8.00,9.49,11.18,13.42,15.26,17.00,18.36,19.24,21.02,21.02,19.70,18.38,16.55,14.76,12.81,12.04,3.0,2.0
0.00,11.18,13.04,15.00,16.40,17.03,17.80,17.80,17.80,15.81,15.00,13.60,12.81,11.40,10.63,9.22,8.60,7.62,7.28,8.06,9.06,10.20,10.20,11.40,10.77,11.66,10.63,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.21,14.87,14.42,14.32,12.65,12.37,10.20,8.25,7.62,6.40,8.06,9.85,11.70,13.60,14.87,17.09,17.09,17.46,19.70,19.24,17.89,16.55,15.23,13.60,12.37,11.00,3.0,2.0
0.00,18.11,16.03,14.00,12.17,11.70,11.66,11.40,12.73,12.04,12.81,14.21,14.21,14.87,14.87,14.14,13.45,11.40,10.00,8.60,7.81,7.07,6.40,6.40,7.21,7.81,8.49,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.28,8.25,10.20,12.37,13.93,15.65,16.64,17.80,18.38,17.03,16.40,14.42,12.81,10.63,9.22,9.43,9.49,11.05,14.00,16.03,18.03,20.02,21.02,22.00,22.00,21.10,3.0,2.0
0.00,19.72,17.49,14.76,13.00,10.20,10.05,10.77,11.66,12.21,13.60,15.00,15.00,15.81,15.26,15.26,13.42,12.08,10.77,8.54,6.71,6.40,5.66,6.40,7.21,8.60,9.22,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.00,6.32,8.06,10.00,13.04,15.65,17.46,18.97,19.42,20.10,19.00,18.03,16.03,13.04,11.05,9.49,8.60,10.00,12.53,15.23,18.03,20.25,22.47,23.26,23.71,22.83,3.0,2.0
0.00,19.42,16.40,14.21,12.04,10.30,10.44,11.00,12.04,12.37,13.34,14.32,15.30,16.28,16.12,15.03,14.04,12.00,10.00,9.00,8.00,7.07,6.32,6.71,8.06,8.94,9.49,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.08,6.08,7.28,9.49,12.65,14.32,17.12,18.03,19.10,18.44,18.03,17.09,15.23,13.00,10.44,9.06,8.25,9.43,12.04,14.87,17.03,19.85,21.93,22.63,22.67,22.02,3.0,2.0
0.00,18.25,16.28,13.34,11.70,10.30,9.90,9.43,10.44,10.20,12.17,13.15,14.14,14.14,15.30,14.32,14.56,12.65,10.77,9.85,8.54,7.28,6.08,6.08,6.00,6.08,7.07,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.71,7.28,10.20,12.65,14.32,16.12,17.20,17.69,17.69,17.80,16.64,15.26,13.04,10.82,8.49,8.06,8.06,10.05,13.34,14.87,18.03,18.97,20.88,21.84,21.59,20.40,3.0,2.0
